particle_id,x,y,vx,vy,release_time,mass,diameter,density,charge,source_part_id,material_id,source_event_tag,stick_probability,source_x,source_y,release_offset_m,target_x,target_y,initial_speed_mps,particle_model
1350,0.15500475549660273,0.024,-855.98621168894852,17.899756794750243,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15500475549660273,0.021999999999999999,0.0020000000000000018,0.13766598090595417,0.022264155710098942,856.17334453655394,neutral_100nm_low_pressure_redeposit
1351,0.1742080638178983,0.024,-358.41562587218442,-26.185104984747181,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.1742080638178983,0.021999999999999999,0.0020000000000000018,0.13459769893036472,0.021958475151371233,359.37086775698987,neutral_100nm_low_pressure_redeposit
1352,0.17038097381916903,0.024,-590.43509862279257,-81.604640621710672,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17038097381916903,0.021999999999999999,0.0020000000000000018,0.13846560949216341,0.021621890808803321,596.04775232921179,neutral_100nm_low_pressure_redeposit
1353,0.17688379709199362,0.024,-678.0075329701333,67.568591526629035,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17688379709199362,0.021999999999999999,0.0020000000000000018,0.14305902094856857,0.022084895258968101,681.36607585433751,neutral_100nm_low_pressure_redeposit
1354,0.16559861133773149,0.024,-759.90764364262054,23.904751784188239,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16559861133773149,0.021999999999999999,0.0020000000000000018,0.13867615652149967,0.021596012581260822,760.28354186076115,neutral_100nm_low_pressure_redeposit
1355,0.17187327799998772,0.024,-766.21564981188669,-5.9699461467239745,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17187327799998772,0.021999999999999999,0.0020000000000000018,0.13207518569317384,0.021801692451817786,766.2389067866801,neutral_100nm_low_pressure_redeposit
1356,0.17717297696403603,0.024,-375.59838320009322,-56.37127087245284,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17717297696403603,0.021999999999999999,0.0020000000000000018,0.040448199759150469,0.022242723487386318,379.80503635720726,neutral_100nm_low_pressure_redeposit
1357,0.16937880535171645,0.024,-343.34370425245311,12.181587356456452,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16937880535171645,0.021999999999999999,0.0020000000000000018,0.14600809657736322,0.021777107998053588,343.55973326383719,neutral_100nm_low_pressure_redeposit
1358,0.16348625451754753,0.024,-659.36698875729371,-158.42012230898251,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16348625451754753,0.021999999999999999,0.0020000000000000018,0.14283867689137325,0.022064755881722187,678.13107952316568,neutral_100nm_low_pressure_redeposit
1359,0.15896223443902163,0.024,-369.24313166091997,-76.698202934960193,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15896223443902163,0.021999999999999999,0.0020000000000000018,0.12761358394251407,0.022204435870540402,377.12478652591346,neutral_100nm_low_pressure_redeposit
1360,0.17457373220595063,0.024,-670.35982750925177,-80.811764405817939,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17457373220595063,0.021999999999999999,0.0020000000000000018,0.13521268319027285,0.021659718977572327,675.21318085817552,neutral_100nm_low_pressure_redeposit
1361,0.16456802005812043,0.024,-440.30669508010783,-42.229593702857031,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16456802005812043,0.021999999999999999,0.0020000000000000018,0.13826306551875261,0.022385083513824722,442.32716886562082,neutral_100nm_low_pressure_redeposit
1362,0.1662576382067871,0.024,-490.02712955319254,-18.185493823552399,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.1662576382067871,0.021999999999999999,0.0020000000000000018,0.072653733951056121,0.022259665926214305,490.36445617902177,neutral_100nm_low_pressure_redeposit
1363,0.16390332788796522,0.024,-492.53655105279,-27.279189751446356,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16390332788796522,0.021999999999999999,0.0020000000000000018,0.12400177993750557,0.022049176116164471,493.29140304334618,neutral_100nm_low_pressure_redeposit
1364,0.16467612932482442,0.024,-489.28350590266672,-0.659303897144494,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16467612932482442,0.021999999999999999,0.0020000000000000018,0.1406133844247815,0.021753049780100505,489.28395010467455,neutral_100nm_low_pressure_redeposit
1365,0.17775033736024076,0.024,-421.56664728744573,-4.1491966311418302,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17775033736024076,0.021999999999999999,0.0020000000000000018,0.1238234651399293,0.022060622919880549,421.58706566717808,neutral_100nm_low_pressure_redeposit
1366,0.15631757171395397,0.024,-1001.446043816927,-112.25921974130122,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15631757171395397,0.021999999999999999,0.0020000000000000018,0.13737053889461465,0.021519613372226454,1007.7183689372247,neutral_100nm_low_pressure_redeposit
1367,0.15940532978753438,0.024,-645.7291766609427,15.192848758555538,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15940532978753438,0.021999999999999999,0.0020000000000000018,0.12082690687498375,0.022193362739304417,645.90788216634985,neutral_100nm_low_pressure_redeposit
1368,0.16184633168261225,0.024,-590.18706316026589,-62.387014701850127,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16184633168261225,0.021999999999999999,0.0020000000000000018,0.12491932867669246,0.021740088753541466,593.47528097229838,neutral_100nm_low_pressure_redeposit
1369,0.16573224757133301,0.024,-777.39417528532192,-57.189683868875051,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16573224757133301,0.021999999999999999,0.0020000000000000018,0.14141276679189074,0.022004316845459934,779.49494142590027,neutral_100nm_low_pressure_redeposit
1370,0.17846089924075084,0.024,-729.69523447407437,-65.188007782297149,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17846089924075084,0.021999999999999999,0.0020000000000000018,0.13881051861020238,0.022225613171817343,732.60126369860927,neutral_100nm_low_pressure_redeposit
1371,0.16107965410211078,0.024,-456.6794746720534,-76.220159296728184,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16107965410211078,0.021999999999999999,0.0020000000000000018,0.14772827821684861,0.022138008574359231,462.99638796643035,neutral_100nm_low_pressure_redeposit
1372,0.15824947100189399,0.024,-567.3971219801723,-14.005425443274596,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15824947100189399,0.021999999999999999,0.0020000000000000018,0.12921432449798964,0.022077637115121305,567.56994808854142,neutral_100nm_low_pressure_redeposit
1373,0.16344112275387021,0.024,-585.77854533749075,-25.534638694888507,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16344112275387021,0.021999999999999999,0.0020000000000000018,0.034425876919562996,0.021859603367322494,586.33482068779199,neutral_100nm_low_pressure_redeposit
1374,0.17166973158520527,0.024,-692.38573782774301,-32.126166227953085,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17166973158520527,0.021999999999999999,0.0020000000000000018,0.12382372943909949,0.021518969545597948,693.13065182819196,neutral_100nm_low_pressure_redeposit
1375,0.15837842263678398,0.024,-347.37095771243884,-17.772857857836843,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15837842263678398,0.021999999999999999,0.0020000000000000018,0.035990851489954449,0.021598200765384969,347.82532503900842,neutral_100nm_low_pressure_redeposit
1376,0.1564577680902372,0.024,-346.20160472425641,-35.831576761712626,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.1564577680902372,0.021999999999999999,0.0020000000000000018,0.14542724223666617,0.022297640923997782,348.05093450080091,neutral_100nm_low_pressure_redeposit
1377,0.17139520870517588,0.024,-479.46622596949345,-12.641758009808875,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17139520870517588,0.021999999999999999,0.0020000000000000018,0.12343881628687565,0.021429519552306289,479.63285530810742,neutral_100nm_low_pressure_redeposit
1378,0.17878519284618796,0.024,-904.38819042095213,-33.929796488924701,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17878519284618796,0.021999999999999999,0.0020000000000000018,0.035354203097771375,0.02175876014030154,905.02443616880544,neutral_100nm_low_pressure_redeposit
1379,0.16273115708845787,0.024,-519.14580712686268,-116.9781745480967,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16273115708845787,0.021999999999999999,0.0020000000000000018,0.13834978836877015,0.021518704626482536,532.16187610350914,neutral_100nm_low_pressure_redeposit
1380,0.17555744219847857,0.024,-539.615089702923,8.1325411161202048,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17555744219847857,0.021999999999999999,0.0020000000000000018,0.14564619148098273,0.02194363987725868,539.67636900284879,neutral_100nm_low_pressure_redeposit
1381,0.16232227594303264,0.024,-356.53725605384506,-2.2642806385965071,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16232227594303264,0.021999999999999999,0.0020000000000000018,0.056474075087516715,0.021973650326503901,356.54444592675316,neutral_100nm_low_pressure_redeposit
1382,0.16732143054565105,0.024,-526.70628184986549,52.450521638634179,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16732143054565105,0.021999999999999999,0.0020000000000000018,0.087966304553502739,0.022053867754821901,529.31140603644167,neutral_100nm_low_pressure_redeposit
1383,0.17687435543164498,0.024,-566.13231026834717,-43.035536024686564,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17687435543164498,0.021999999999999999,0.0020000000000000018,0.12119105065093275,0.021981720188094897,567.76566476910887,neutral_100nm_low_pressure_redeposit
1384,0.16144573817927119,0.024,-522.95204897062183,-85.515627987119416,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16144573817927119,0.021999999999999999,0.0020000000000000018,0.14955657150354718,0.021804742452308432,529.89788464628077,neutral_100nm_low_pressure_redeposit
1385,0.1741751542397165,0.024,-422.41514802633213,-56.189046308755948,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.1741751542397165,0.021999999999999999,0.0020000000000000018,0.14589228730674889,0.022171953303859075,426.13585416765341,neutral_100nm_low_pressure_redeposit
1386,0.17820312936802127,0.024,-553.70583140023939,-86.508871525476181,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17820312936802127,0.021999999999999999,0.0020000000000000018,0.14692928101210911,0.02185531676357837,560.42299433485209,neutral_100nm_low_pressure_redeposit
1387,0.1539080910512669,0.024,-639.9088442561789,3.1707050640529966,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.1539080910512669,0.021999999999999999,0.0020000000000000018,0.13120210402333637,0.022242349751682659,639.91669952258781,neutral_100nm_low_pressure_redeposit
1388,0.17483341964940508,0.024,-1193.9665268192564,-120.18291407334844,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17483341964940508,0.021999999999999999,0.0020000000000000018,0.11492119626773925,0.022016531359960196,1200,neutral_100nm_low_pressure_redeposit
1389,0.17470637068233016,0.024,-1197.3883148142218,-79.127893604959922,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17470637068233016,0.021999999999999999,0.0020000000000000018,0.12247515077014191,0.021835588245514528,1200,neutral_100nm_low_pressure_redeposit
1390,0.17400849964399046,0.024,-1199.3403446568234,-39.783635812380361,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17400849964399046,0.021999999999999999,0.0020000000000000018,0.14185652419056752,0.022317038640046163,1200,neutral_100nm_low_pressure_redeposit
1391,0.16596131269331255,0.024,-924.48198216798778,-49.765249298046776,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16596131269331255,0.021999999999999999,0.0020000000000000018,0.14998112416260315,0.02214383009132833,925.82045526708282,neutral_100nm_low_pressure_redeposit
1392,0.15925226616207913,0.024,-342.21782044327296,-47.991803451083214,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15925226616207913,0.021999999999999999,0.0020000000000000018,0.14287870946118564,0.021943300004795732,345.56656352637998,neutral_100nm_low_pressure_redeposit
1393,0.17156807653478479,0.024,-666.33304738576749,-20.219108654857262,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17156807653478479,0.021999999999999999,0.0020000000000000018,0.13584803918992147,0.02181550384780263,666.63973958443285,neutral_100nm_low_pressure_redeposit
1394,0.16195450230202407,0.024,-631.52534336467477,33.626995704976643,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16195450230202407,0.021999999999999999,0.0020000000000000018,0.10121439692206034,0.021943332142286266,632.41998241043336,neutral_100nm_low_pressure_redeposit
1395,0.16147216934230024,0.024,-435.42704223494923,-53.437162543839015,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16147216934230024,0.021999999999999999,0.0020000000000000018,0.13470809218439275,0.022077902125700512,438.69378779532877,neutral_100nm_low_pressure_redeposit
1396,0.16034632199426774,0.024,-541.61015099507517,-86.771075677692352,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16034632199426774,0.021999999999999999,0.0020000000000000018,0.14858965759585294,0.021869040485218167,548.51688691887318,neutral_100nm_low_pressure_redeposit
1397,0.16755276682320572,0.024,-406.9703969232479,-2.5289713033321299,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16755276682320572,0.021999999999999999,0.0020000000000000018,0.12297624214474,0.021832007043841892,406.97825453913265,neutral_100nm_low_pressure_redeposit
1398,0.16105754888208709,0.024,-919.65876489172763,-9.4234342550971402,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16105754888208709,0.021999999999999999,0.0020000000000000018,0.092128131090842488,0.02225537587004978,919.70704300627051,neutral_100nm_low_pressure_redeposit
1399,0.15409308388869847,0.024,-1145.4756909315072,-73.408452591822069,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.15409308388869847,0.021999999999999999,0.0020000000000000018,0.13480067266043447,0.021665586398418316,1147.8254917133263,neutral_100nm_low_pressure_redeposit
1400,0.17227252319180358,0.024,-332.62662690541816,-40.69858155137188,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.17227252319180358,0.021999999999999999,0.0020000000000000018,0.12461036655659327,0.022258947834368093,335.1072178673117,neutral_100nm_low_pressure_redeposit
1401,0.16565467887684929,0.024,-262.1280745976668,2.1930501513929532,0.0,6.2831853071795859e-19,9.9999999999999995e-08,1200,0,11,40,part11_neutral_redeposit_to_wafer,0.0,0.16565467887684929,0.021999999999999999,0.0020000000000000018,0.14252307211526286,0.022030348262904429,262.13724832851682,neutral_100nm_low_pressure_redeposit
